id,longitude,latitude
756,87.6697040911,43.9691722557
7560,87.5376353635,43.8453436808
7561,87.5386327199,43.8445984084
7562,87.5387816098,43.8452093112
7563,87.5385562058,43.846439339
7564,87.5373526795,43.8468420147
7565,87.5372489932,43.8460123241
7566,87.5410051299,43.8487700747
7567,87.5399413053,43.8481022076
7568,87.5384344415,43.8458023401
7569,87.5418233071,43.8349971241
757,87.6807132261,43.962992794
7570,87.5414502968,43.8361966777
7571,87.5410893165,43.8373999463
7572,87.5407274648,43.8386029269
7573,87.5403671454,43.8398063934
7574,87.539990879,43.8410049637
7575,87.5389366577,43.8437140113
7576,87.5369256406,43.8505102844
7577,87.5365452816,43.8517075683
7578,87.5367374609,43.850467329
7579,87.5363479213,43.8516616576
758,87.6819274522,43.9626705878
7580,87.5360008358,43.8533684796
7581,87.5356056716,43.854560959
7582,87.5358099315,43.8533174818
7583,87.5354208631,43.8545119639
7584,87.5416585704,43.8349625729
7585,87.541272592,43.8361574911
7586,87.5409146923,43.8373616795
7587,87.5405517948,43.8385643431
7588,87.540178581,43.8397638736
7589,87.5398053673,43.8409634041
759,87.6831416783,43.9623483816
7590,87.5347734668,43.8634990977
7591,87.5353548766,43.8646127065
7592,87.5382705578,43.8457630337
7593,87.539153192,43.8436172565
7594,87.5429962286,43.8503053551
7595,87.5423160173,43.8495491705
7596,87.538678678,43.8477454071
7597,87.5397743657,43.8483592478
7598,87.5408520826,43.8490047617
7599,87.5443499158,43.8511058296
760,87.6884849274,43.9608427842
7600,87.545427546,43.851751477
7601,87.5450861137,43.8511870425
7602,87.544000336,43.8505551812
7603,87.5336950053,43.8608488889
7604,87.5338993706,43.8620757063
7605,87.5747003596,43.8599718596
7606,87.5734488817,43.8598627871
7607,87.5721993584,43.8597362882
7608,87.5510284568,43.8549840685
7609,87.5508479715,43.8545736117
761,87.6737786186,43.9468475628
7610,87.5497359198,43.8543144309
7611,87.5478756991,43.853234122
7612,87.5489685911,43.8535000858
7613,87.5476360206,43.8527146557
7614,87.5745691059,43.8600390984
7615,87.5733174408,43.8599326609
7616,87.5720684583,43.8598012173
7617,87.5338665081,43.8609026388
7618,87.5340774255,43.8621274057
7619,87.534665035,43.8569110663
762,87.6727712369,43.9475981253
7620,87.5343363287,43.8581235272
7621,87.5348343403,43.8569502302
7622,87.5345001666,43.8581611989
7623,87.6242317638,43.8493266906
7624,87.6237056982,43.8504668926
7625,87.6231912743,43.8516127374
7626,87.6229715884,43.8528390992
7627,87.6241915392,43.849117879
7628,87.6236411963,43.8502455869
7629,87.6231380373,43.8513966611
763,87.6717876066,43.9483767425
7630,87.6228122697,43.8526027741
7631,87.5770781222,43.8601018584
7632,87.5783340209,43.8600755146
7633,87.5795893027,43.8600277949
7634,87.5772101544,43.8600313145
7635,87.578463819,43.8599591157
7636,87.5797190769,43.859915714
7637,87.5699596518,43.8594276354
7638,87.5687267314,43.8591896918
7639,87.5674994582,43.8589214551
764,87.6708775457,43.9492426647
7640,87.5662725298,43.8586516242
7641,87.5650472634,43.8583743645
7642,87.5638226193,43.8580943507
7643,87.5699417101,43.859491274
7644,87.5687073553,43.8592586752
7645,87.5674811587,43.8589859489
7646,87.5662564171,43.8587063601
7647,87.5650290145,43.8584387477
7648,87.5638011269,43.858173346
7649,87.5583387016,43.8569317651
765,87.6698399213,43.9499431801
7650,87.5595634029,43.8572115304
7651,87.5607881042,43.8574912958
7652,87.5620129171,43.8577705714
7653,87.5632373292,43.8580515574
7654,87.55824035,43.8568394486
7655,87.5594663266,43.8571135659
7656,87.5606919282,43.8573893605
7657,87.5619175099,43.8576652435
7658,87.5631429773,43.8579416278
7659,87.5531218982,43.855726675
766,87.6687732804,43.9506068076
7660,87.5543380523,43.8560375929
7661,87.555564328,43.8563103108
7662,87.5553065621,43.8561801029
7663,87.5540880966,43.8558752462
7664,87.5529008333,43.8554658244
7665,87.5622604197,43.8575974772
7666,87.5600288204,43.8570923365
7667,87.5588027813,43.8568184945
7668,87.5575750669,43.856552775
7669,87.6309656685,43.8416706226
767,87.6677094546,43.9512749668
7670,87.6282992233,43.844676597
7671,87.6274906491,43.8456380358
7672,87.6266866517,43.8466032748
7673,87.6258207742,43.8475122881
7674,87.6259706404,43.8475319773
7675,87.6268341109,43.8466205506
7676,87.6276400944,43.84565704
7677,87.6284437769,43.8446915106
7678,87.6322026732,43.8393615992
7679,87.6321151389,43.8381090638
768,87.6661986187,43.9522248658
7680,87.6323579657,43.836887482
7681,87.6330510734,43.8358451567
7682,87.6335955108,43.8335644944
7683,87.6337317807,43.834609538
7684,87.633087574,43.8359176559
7685,87.6324270368,43.8369799568
7686,87.6322519617,43.8382096304
7687,87.6323160077,43.8394626586
7688,87.5665736022,43.8183917466
7689,87.5678120786,43.8186023129
769,87.6651352369,43.9528937313
7690,87.5690756117,43.8187346381
7691,87.5703149786,43.8189394383
7692,87.5715543391,43.8191446243
7693,87.5727866346,43.8193880904
7694,87.5739907674,43.8197365849
7695,87.5823590054,43.8229403975
7696,87.5835885456,43.8231980562
7697,87.5848218516,43.823436484
7698,87.5823306596,43.8230201615
7699,87.5835604528,43.8232766056
770,87.6640800158,43.9535753385
7700,87.584793831,43.8235147104
7701,87.5690602988,43.8188151269
7702,87.5702994588,43.8190210945
7703,87.5715390075,43.8192251069
7704,87.5727732108,43.8194590233
7705,87.5739742638,43.8198165132
7706,87.5798697984,43.8225165544
7707,87.5787033693,43.8220547978
7708,87.5797184728,43.8223847264
7709,87.5809429462,43.8226633832
771,87.6630277148,43.9542615051
7710,87.575934379,43.8207440845
7711,87.57707415,43.8212723582
7712,87.5782087304,43.8218115464
7713,87.5759817175,43.820670417
7714,87.5771216797,43.8211982527
7715,87.5782564146,43.8217371535
7716,87.5665799866,43.8183105375
7717,87.5678183416,43.8185218163
7718,87.5428742064,43.8322720232
7719,87.5436316088,43.8312706885
772,87.6815728058,43.9401172759
7720,87.54446459,43.8303306207
7721,87.5453617833,43.8294512994
7722,87.5462564923,43.8285694626
7723,87.5471500327,43.8276864306
7724,87.5480391464,43.8267989468
7725,87.5489929856,43.8258423822
7726,87.5498800904,43.824952884
7727,87.5507673245,43.8240635149
7728,87.5516545586,43.8231741457
7729,87.5525406102,43.8222836046
773,87.6808930704,43.9411715212
7730,87.5556410249,43.8189372878
7731,87.5562947551,43.8178673808
7732,87.556943726,43.8168340169
7733,87.5610201723,43.8173633481
7734,87.5622583445,43.8175756959
7735,87.5634965166,43.8177880438
7736,87.5593077285,43.8170111356
7737,87.5877255955,43.8238115354
7738,87.5889791756,43.8238930868
7739,87.5902320671,43.8239843942
774,87.679959604,43.9420063721
7740,87.587736982,43.8237315207
7741,87.5889905976,43.8238124536
7742,87.5902434719,43.8239039565
7743,87.5473360036,43.8277004797
7744,87.5464250403,43.8285655276
7745,87.5455181125,43.8294347458
7746,87.5446216137,43.8303147753
7747,87.5437799847,43.8312469168
7748,87.5430338143,43.8322560177
7749,87.5424574549,43.8333699789
775,87.70234098,43.9685378737
7750,87.5550824091,43.8164319594
7751,87.5563207591,43.8166432676
7752,87.5575591655,43.8168539194
7753,87.5587973619,43.8170661259
7754,87.5586104374,43.8120012022
7755,87.5590402365,43.8108208166
7756,87.5586493915,43.8172332418
7757,87.5574068148,43.8170832011
7758,87.556635087,43.8179961343
7759,87.5558686669,43.8189703702
776,87.6956510543,43.9555779315
7760,87.5539819176,43.8208163563
7761,87.5522116493,43.8228532158
7762,87.5513218507,43.8237400193
7763,87.5504320521,43.8246268227
7764,87.5495422341,43.8255136067
7765,87.5486519511,43.8263999239
7766,87.5550400718,43.8199566206
7767,87.5541270271,43.8209062454
7768,87.5556840096,43.8189722579
7769,87.5563875118,43.8178819259
777,87.6962241088,43.9566958628
7770,87.5569142373,43.8167433786
7771,87.5573456863,43.8155636889
7772,87.5577682663,43.8143806499
7773,87.5581920449,43.8131980369
7774,87.5588467185,43.811783621
7775,87.5584480793,43.8129746427
7776,87.5579222964,43.8144063768
7777,87.5574938517,43.8155872923
7778,87.5570574941,43.816765085
7779,87.556537695,43.8179074427
778,87.6505006418,43.9501688831
7780,87.5558601045,43.8189640717
7781,87.5611343534,43.8174652878
7782,87.5623727068,43.817676576
7783,87.5636110602,43.8178878642
7784,87.5552345118,43.8025999937
7785,87.5564868854,43.8026985541
7786,87.5577388217,43.8028024914
7787,87.5589912635,43.8028989068
7788,87.5645527991,43.8020727895
7789,87.5633090501,43.8022442539
779,87.6492444101,43.950175498
7790,87.5620707015,43.8024555564
7791,87.5608305083,43.8026526178
7792,87.5595810885,43.8027834035
7793,87.564895759,43.8030339987
7794,87.563653813,43.8032197882
7795,87.5624828904,43.8036499855
7796,87.5595940979,43.8093859209
7797,87.5600448052,43.8082133072
7798,87.5604957719,43.8070407924
7799,87.5614157324,43.8030053966
780,87.6482144115,43.920443906
7800,87.5601599728,43.8030133331
7801,87.5612423547,43.8048551922
7802,87.560698421,43.8028759593
7803,87.5664810065,43.8019201626
7804,87.5625717694,43.8028490791
7805,87.5638197303,43.8029767855
7806,87.5650645526,43.8028175439
7807,87.5662537841,43.8024164571
7808,87.5674264904,43.8019659926
7809,87.5635911367,43.8024980742
781,87.6483057712,43.9191916627
7810,87.5625122865,43.8031354572
7811,87.5744937277,43.8023700308
7812,87.5756763462,43.8019537079
7813,87.5766947043,43.8012271836
7814,87.5760522685,43.8012237492
7815,87.5750035233,43.8019045481
7816,87.5738052465,43.8022606655
7817,87.5725529203,43.8023072099
7818,87.5551677245,43.8027035296
7819,87.5564194123,43.8028104846
782,87.6483723223,43.9179371776
7820,87.5576707348,43.802921584
7821,87.5589234561,43.8030150441
7822,87.5635329265,43.8023261513
7823,87.562307993,43.8025983343
7824,87.5600453516,43.8028300797
7825,87.5664840448,43.8020102079
7826,87.5636754731,43.8030781481
7827,87.5624236476,43.8029884055
7828,87.5613201566,43.8048812465
7829,87.5628956503,43.8030203351
783,87.6483278483,43.9204388338
7830,87.564025286,43.8024812382
7831,87.5652485945,43.8022053614
7832,87.5645721758,43.8022676474
7833,87.5633848807,43.8026697063
7834,87.5623486602,43.8033671292
7835,87.5744869377,43.8022930385
7836,87.5756423793,43.8018165977
7837,87.5766072809,43.8010176408
7838,87.578282431,43.7994526814
7839,87.5744881758,43.8021935646
784,87.6484180504,43.9191864901
7840,87.5756313331,43.801690043
7841,87.5765827144,43.8008721272
7842,87.5614124205,43.8049985132
7843,87.5605648045,43.8072880541
7844,87.5601096928,43.8084589663
7845,87.5596572263,43.8096308932
7846,87.5797081972,43.804622453
7847,87.5785413947,43.8041569063
7848,87.577374504,43.8036915808
7849,87.5762023482,43.8032417864
785,87.6484842512,43.9179319865
7850,87.57499361,43.8029001793
7851,87.5737612288,43.8026611577
7852,87.5725229498,43.8024494478
7853,87.5712847538,43.802237239
7854,87.5700418072,43.8020607812
7855,87.568788142,43.8020316289
7856,87.5665754144,43.8024889683
7857,87.579715693,43.8045379061
7858,87.5785443857,43.8040838125
7859,87.5773734819,43.8036286892
786,87.6477964278,43.9244875415
7860,87.5762000289,43.8031826292
7861,87.5749908903,43.8028423416
7862,87.5737722133,43.8025375754
7863,87.5725523378,43.8022375855
7864,87.5713313039,43.8019424511
7865,87.5701033709,43.8016772296
7866,87.5688596809,43.8015137736
7867,87.5664300767,43.8016700921
7868,87.5817883461,43.7952480853
7869,87.5820119531,43.7940118969
787,87.6479479832,43.9232414444
7870,87.5822340709,43.79277544
7871,87.582218853,43.7905227213
7872,87.5821173588,43.7905200586
7873,87.5983109232,43.8242371952
7874,87.5995665596,43.8242002771
7875,87.6008180851,43.8242169348
7876,87.6033150295,43.8241741043
7877,87.603317075,43.8240935503
7878,87.6048879832,43.8242590363
7879,87.6061330349,43.8244263927
788,87.6481291784,43.9219983796
7880,87.6073781003,43.8245936464
7881,87.6086248035,43.8247480834
7882,87.6048989989,43.8241786949
7883,87.6061429337,43.8243541604
7884,87.6073874678,43.8245246101
7885,87.6086366656,43.8246563329
7886,87.6219534193,43.8267482913
7887,87.6102184968,43.8247814679
7888,87.6114667816,43.8249197054
7889,87.6127086993,43.8251088109
789,87.6481028584,43.9314105594
7890,87.6139499879,43.8253021099
7891,87.6151905014,43.8255000265
7892,87.6167050359,43.8257688681
7893,87.6179420467,43.8259878783
7894,87.619178257,43.8262113645
7895,87.6204130846,43.8264420287
7896,87.6101999326,43.8249170983
7897,87.6114444506,43.8250883385
7898,87.6126891543,43.8252582575
7899,87.6139278627,43.8254645233
790,87.6478815703,43.9301748528
7900,87.6151626165,43.8256953787
7901,87.6166688947,43.8259398013
7902,87.61790639,43.8261560466
7903,87.6191441821,43.8263705782
7904,87.6203806038,43.8265928364
7905,87.6237921403,43.8271845871
7906,87.6225515028,43.8269871737
7907,87.6232057805,43.8269654115
7908,87.6244432894,43.8271815625
7909,87.5931810279,43.8241937658
791,87.6482139109,43.9313967581
7910,87.5944349461,43.8242698172
7911,87.5956888739,43.8243450302
7912,87.5975528972,43.8243941265
7913,87.5988089973,43.8243886246
7914,87.5931869597,43.8241134661
7915,87.5944408865,43.8241895286
7916,87.5956948467,43.8242640727
7917,87.5975468426,43.8243140249
7918,87.5988029419,43.8243086675
7919,87.5963784892,43.822199157
792,87.647993295,43.930161018
7920,87.5962843464,43.8292592126
7921,87.5962470307,43.8280035178
7922,87.596209715,43.8267478229
7923,87.5961712688,43.8254921736
7924,87.5816472201,43.7882651288
7925,87.5813449706,43.7870472885
7926,87.5815479739,43.7882809674
7927,87.5812482161,43.7870621634
7928,87.5869998966,43.7810266314
7929,87.5882517237,43.7809835935
793,87.6535353619,43.9342628599
7930,87.5869057188,43.7811426003
7931,87.5881561244,43.7810916126
7932,87.5847097105,43.7820218789
7933,87.5857593571,43.7813472592
7934,87.5847964348,43.7820615366
7935,87.5919834857,43.7811524893
7936,87.5932166687,43.7809425397
7937,87.5944436408,43.7806754719
7938,87.5956722094,43.7804137006
7939,87.5945767351,43.7804093359
794,87.6547312434,43.9346469074
7940,87.5933403622,43.7806317748
7941,87.5920984029,43.7808202573
7942,87.590849808,43.7809501014
7943,87.5901731334,43.7813083617
7944,87.5926364444,43.7809127491
7945,87.5938702743,43.7806764749
7946,87.5951057019,43.780448729
7947,87.5901822166,43.7811906066
7948,87.5923207468,43.7808849445
7949,87.5935559604,43.7806560138
795,87.6559249729,43.9350382587
7950,87.5947908684,43.7804254423
7951,87.6147258861,43.7774868568
7952,87.6147340954,43.7775796175
7953,87.6126858083,43.7776437322
7954,87.6232812581,43.7811181214
7955,87.6241551297,43.782017568
7956,87.6248029381,43.7830901155
7957,87.6088452873,43.7779618753
7958,87.6100986573,43.7778770761
7959,87.6113533141,43.7778142571
7960,87.6126061456,43.7777220147
7961,87.6162579491,43.7775921725
7962,87.6174412488,43.7780048176
7963,87.6185803718,43.7785344523
7964,87.619702711,43.7790984347
7965,87.6162617346,43.7776668466
7966,87.6174271885,43.7781271498
7967,87.6185512264,43.7786877996
7968,87.6196701572,43.7792589
7969,87.6087586226,43.7778961499
7970,87.6100115861,43.7778069623
7971,87.6112655842,43.777731813
7972,87.5579385855,43.8146030752
7973,87.558436043,43.8134528045
7974,87.5588735388,43.8122751971
7975,87.5593110347,43.8110975897
7976,87.5792399655,43.7985083851
7977,87.5801336036,43.7976254511
7978,87.5792027313,43.7987471733
7979,87.5800974256,43.7978653093
7980,87.5809912696,43.7969826303
7981,87.5790450915,43.7985407446
7982,87.5799662259,43.7976865355
7983,87.5826912555,43.7842181581
7984,87.5828272775,43.7842751688
7985,87.5817512125,43.7958646055
7986,87.5820539251,43.7946512306
7987,87.5822649689,43.7934130199
7988,87.582539108,43.7921872741
7989,87.5826924684,43.7909473028
7990,87.5823463122,43.7897467697
7991,87.5819035698,43.7885718494
7992,87.5815841171,43.7873571965
7993,87.5816535374,43.7861199914
7994,87.5821876958,43.784986052
7995,87.5829501465,43.7839897855
7996,87.5837670356,43.7830354019
7997,87.58446139,43.7820031763
7998,87.5847713411,43.7808001508
7999,87.5858224933,43.7801645155
8,87.3717939179,43.9692249051
8000,87.5870616505,43.7802060544
8001,87.5882133094,43.7807057527
8002,87.5894343313,43.7809844728
8003,87.5906887891,43.7810491214
8004,87.581581135,43.7959856522
8005,87.5819510967,43.7947967156
8006,87.5821252792,43.793553174
8007,87.5823896016,43.7923257047
8008,87.5825796185,43.7910903834
8009,87.5822728837,43.7898800596
801,87.6513605998,43.9360586315
8010,87.5818177777,43.788709834
8011,87.5814808496,43.787499867
8012,87.5815066067,43.7862581713
8013,87.5820050195,43.7851091118
8014,87.5827407425,43.7840968189
8015,87.5835614023,43.7831458937
8016,87.5843070002,43.7821400075
8017,87.5845823056,43.7809234246
8018,87.5855442258,43.7801616449
8019,87.5867827887,43.780047806
802,87.6502440229,43.9354845979
8020,87.5879593029,43.7804748703
8021,87.589147095,43.7808706062
8022,87.5903987011,43.780956545
8023,87.5711084465,43.8021515766
8024,87.5698732323,43.8019236031
8025,87.5686229803,43.8018085548
8026,87.5711178097,43.8020616136
8027,87.5698846459,43.8018223148
8028,87.5686354965,43.801701
8029,87.5585434691,43.8169407556
803,87.6493047373,43.9346591475
8030,87.5573051986,43.8167289824
8031,87.5560668715,43.8165176383
8032,87.554828659,43.8163055259
8033,87.6036162935,43.7788876494
8034,87.6052945139,43.7785874926
8035,87.6065318041,43.7783700662
8036,87.6035552447,43.7788162355
8037,87.6052673374,43.7784999547
8038,87.606502424,43.7782703423
8039,87.5976305377,43.7799828275
804,87.6513471256,43.9361177854
8040,87.5998098841,43.779583716
8041,87.6010463459,43.7793616282
8042,87.6001597029,43.7794390029
8043,87.5989234576,43.7796622953
8044,87.5972924713,43.7799622238
8045,87.6214133867,43.7799681932
8046,87.5819883275,43.7953508758
8047,87.5821963806,43.7941121899
8048,87.5824485367,43.7922158884
8049,87.62320011,43.7812292681
805,87.6502300727,43.9355448013
8050,87.624068066,43.7821317427
8051,87.6246720796,43.7832271995
8052,87.5940597863,43.8243833563
8053,87.5928058095,43.8243124681
8054,87.5915542164,43.8242049762
8055,87.5786321192,43.7987436234
8056,87.5795515208,43.79788755
8057,87.5804687134,43.7970291221
8058,87.6291864685,43.8073396259
8059,87.6295568075,43.8085368713
806,87.6492788455,43.9347332191
8060,87.6301554587,43.8098584527
8061,87.6290249248,43.8073224589
8062,87.6293850166,43.8085228969
8063,87.6300148133,43.8099088327
8064,87.6322691569,43.8249557132
8065,87.6324718348,43.8261955014
8066,87.6326566683,43.8274380788
8067,87.6324668988,43.8252822425
8068,87.632656179,43.826524142
8069,87.6289407616,43.8049430834
8070,87.6287847496,43.8048758159
8071,87.6312896879,43.7976913706
8072,87.6312530267,43.7973784322
8073,87.627672299,43.7919596561
8074,87.6283637258,43.7930085023
8075,87.629048276,43.7940616986
8076,87.6275280681,43.7920087123
8077,87.6282266559,43.7930527299
8078,87.6289112581,43.7941059382
8079,87.6328946354,43.829004854
8080,87.6330842705,43.8302467076
8081,87.6332739055,43.8314885613
8082,87.6330266803,43.8289781506
8083,87.6332143603,43.8302203012
8084,87.6334020403,43.8314624518
8085,87.6308466287,43.8113691156
8086,87.6310022278,43.8126029272
8087,87.6305489019,43.8137606951
8088,87.6306667325,43.8113115806
8089,87.6308472871,43.8125416344
809,87.6484736293,43.9326291462
8090,87.6304102957,43.8137049904
8091,87.6293946122,43.8156870014
8092,87.6292640292,43.8156435697
8093,87.6325944602,43.8247612194
8094,87.6327877468,43.8260024943
8095,87.632958137,43.8272471199
8096,87.6329749595,43.828463822
8097,87.6317897899,43.8286065093
8098,87.6305623926,43.8283445813
8099,87.6293189928,43.8281659141
810,87.6476837651,43.9244825517
8100,87.6280769705,43.8279774784
8101,87.6307888569,43.8281642729
8102,87.6295455592,43.8279843795
8103,87.6283012778,43.8278113884
8104,87.6270554514,43.8276500481
8105,87.6285340887,43.8276561913
8106,87.6297780424,43.827831033
8107,87.6310194755,43.8280234015
8108,87.6323716158,43.8272456259
8109,87.6321781419,43.8260044227
811,87.6478357616,43.9232364748
8110,87.6319685129,43.8247661717
8111,87.6329218866,43.8306957862
8112,87.632712333,43.8294571425
8113,87.632083331,43.8284194707
8114,87.63179342,43.8220560296
8115,87.6316063896,43.8208138003
8116,87.6313540835,43.819586321
8117,87.6306265691,43.8185764213
8118,87.6297313724,43.8176951505
8119,87.6319271197,43.8220360934
812,87.6480167205,43.9219933787
8120,87.6317232152,43.8207965028
8121,87.6314771812,43.819565951
8122,87.6307755187,43.818540489
8123,87.6298822761,43.8176573756
8124,87.6285279314,43.8277576786
8125,87.6297723392,43.8279297088
8126,87.6310159154,43.8281076924
8127,87.6262796641,43.8274552153
8128,87.6257157166,43.8274651164
8129,87.6308212559,43.8003612274
813,87.6297974217,43.9631180558
8130,87.6301933911,43.8014493206
8131,87.6295661274,43.8025377608
8132,87.6336277071,43.8331450564
8133,87.6335327163,43.8331091107
8134,87.6306894519,43.8003259573
8135,87.6300397867,43.801401043
8136,87.6294173922,43.8024922025
8137,87.631315068,43.7992043403
8138,87.6314918569,43.7991558592
8139,87.6263675669,43.7891004971
814,87.627381025,43.9631802163
8140,87.6265195488,43.7894275634
8141,87.6263443651,43.7869444075
8142,87.6265858775,43.7874448867
8143,87.6253547963,43.7847152926
8144,87.6257106633,43.7851862046
8145,87.469650266,43.8997670691
8146,87.4738356543,43.8994768881
8147,87.473515655,43.9006086552
8148,87.4740901177,43.8996571769
8149,87.4693220477,43.898485069
815,87.6297994251,43.9631721577
8150,87.5453935585,43.8613940132
8151,87.5443528791,43.8620939336
8152,87.5636901092,43.8434159669
8153,87.562892826,43.8443867375
8154,87.5745173662,43.8651737824
8155,87.5751456406,43.8642839572
8156,87.5671151144,43.8391525796
8157,87.5695351411,43.8351214523
8158,87.5688993674,43.8362049416
8159,87.5682645854,43.8372889976
816,87.6273890187,43.9632350355
8165,87.5969541877,43.7804422206
8166,87.5981858601,43.7801966968
8167,87.5979948504,43.7923030476
8168,87.5992368054,43.7920833343
817,87.6721230106,43.9561557905
8170,87.6199740592,43.7946169449
8171,87.6089737341,43.7839126318
8172,87.6121953716,43.7880249725
818,87.6731020216,43.9553685807
8182,87.6053142307,43.8009362658
8183,87.6059059445,43.801719094
8186,87.6074194588,43.7981701149
8187,87.585014711,43.8135223601
8188,87.5845206705,43.8146773321
8189,87.5838668444,43.816172171
819,87.6748036114,43.9540002936
8190,87.6184276497,43.8265046729
8191,87.617186714,43.8263091377
8192,87.5751031948,43.8281127483
8194,87.5890211832,43.7757363657
8195,87.5902730854,43.7757310721
820,87.6763189341,43.9527839395
821,87.6772988685,43.9519978794
822,87.6782788029,43.9512118193
823,87.6792587373,43.9504257592
824,87.6670805292,43.9602869544
825,87.6670115667,43.9602611882
826,87.6892157057,43.9548519567
827,87.6904086324,43.957002573
828,87.6909862649,43.9581181458
829,87.6892797967,43.9548207374
830,87.6917035861,43.9595312102
8305,87.5965924797,43.7476233359
8306,87.5960153683,43.7465076428
8307,87.5953975522,43.7454139695
8308,87.5947471095,43.7443393744
8309,87.579218718,43.7036163854
831,87.6909292935,43.9602680196
8314,87.5968203331,43.7476216323
8315,87.5962423456,43.7465065735
8316,87.5956350138,43.7454070964
8317,87.5949814518,43.7443347368
8318,87.5812785749,43.7049970334
8319,87.5899743613,43.734356644
832,87.6906181481,43.9602666624
8320,87.5911390685,43.7338860504
8321,87.5898169005,43.7343781148
8322,87.5909769647,43.733896526
8323,87.5801760637,43.7048824178
8324,87.581000863,43.7057677202
8325,87.5811384634,43.7050016042
833,87.6918740492,43.9600219606
8338,87.5824648246,43.7032604116
834,87.6919415452,43.9600027227
8340,87.5803137619,43.7027256037
8342,87.5818674639,43.7040687078
8343,87.5806178495,43.7041879382
8344,87.57960454,43.703721488
8345,87.580538298,43.7031810094
8346,87.5803777018,43.7029322451
835,87.6903575794,43.9570596337
8352,87.5934667723,43.7422931455
8353,87.5936483469,43.7422420006
8354,87.5925917406,43.7405684949
8355,87.5919013481,43.7395190086
8356,87.5912142574,43.7384673118
8357,87.590541598,43.7374064278
8358,87.5898604686,43.7363509854
8359,87.5891980426,43.7352835803
836,87.6909331586,43.9581762673
8360,87.5876147223,43.7330506353
8361,87.5870025212,43.7319537854
8362,87.5864138778,43.7308442614
8363,87.5858715865,43.7297110896
837,87.6916352603,43.959550868
838,87.6977826082,43.9629196723
8383,87.5924031471,43.740620309
8384,87.5917270902,43.7395614864
8385,87.5910530234,43.7385014012
8386,87.5903754157,43.7374457492
8387,87.5896918155,43.7363918506
8388,87.5890234377,43.7353281622
839,87.695770607,43.9634369281
840,87.6945564366,43.9637591699
841,87.6951172799,43.9635479538
842,87.6963340211,43.9632353794
8424,87.5877967677,43.7329725382
8425,87.5871720633,43.7318827703
8426,87.5865797737,43.7307750043
8427,87.5860300339,43.729645653
843,87.698186825,43.9627597524
844,87.6922815905,43.9643912617
845,87.6910711815,43.9647275232
846,87.6898607724,43.9650637848
8464,87.581857547,43.7041480514
8465,87.5806065059,43.7042589387
8469,87.5788819261,43.7027231585
847,87.6910083241,43.9646864323
848,87.6922186481,43.9643498648
8480,87.4918072355,43.8024898979
8481,87.4928947138,43.8018612729
8482,87.4939615816,43.8011990056
8483,87.4949881552,43.8004754113
8484,87.4959075335,43.7996253308
8485,87.4967155044,43.7986646838
8486,87.4918561886,43.802588498
8487,87.4929611763,43.8019936951
8488,87.4941017585,43.8014673721
8489,87.4952451889,43.8009479554
849,87.6934289721,43.9640132972
8490,87.4963449831,43.8003425425
8491,87.4805319782,43.8306593128
8492,87.4806808858,43.829413474
8493,87.491693507,43.802398565
8494,87.4927764104,43.8017623984
8495,87.4938522255,43.8011145028
8496,87.4948493596,43.800351173
8497,87.4964913901,43.7986770041
8498,87.4809234422,43.827486531
8499,87.481101905,43.8259993584
850,87.6882922656,43.9622053573
8500,87.4812595181,43.8247530445
8501,87.4814188817,43.8235069461
8502,87.4815765258,43.8222606304
8503,87.4817251017,43.8210133059
8504,87.4818804733,43.8197669513
8505,87.4820344453,43.8185201737
8506,87.4821831155,43.8172727584
8507,87.4823414596,43.816026536
8508,87.4825044804,43.8147810096
8509,87.4827382259,43.8135478343
8510,87.4830725981,43.8123372558
8513,87.4803913058,43.8306569919
8514,87.4805410023,43.8294102513
8515,87.4806895267,43.8281628182
8516,87.4808498048,43.8269168662
8517,87.4810036641,43.8256701142
8518,87.481156207,43.824423174
8519,87.4813174273,43.8231773182
8520,87.481469581,43.8219304312
8521,87.481629002,43.8206844991
8522,87.4817706294,43.8194369623
8523,87.4819363741,43.818191695
8524,87.4820813009,43.8169438876
8525,87.4822471383,43.8156986327
8526,87.4824224073,43.8144547578
8527,87.4826816521,43.8132264229
8528,87.4830400288,43.8120230522
8529,87.4834952502,43.8108527668
853,87.6535410329,43.9341784712
8530,87.484073916,43.8097377539
8531,87.4847310438,43.8086678593
8532,87.4854753175,43.8076567881
8533,87.4862756984,43.8066887403
8534,87.4871506636,43.8057878449
8535,87.4883718035,43.8046982383
8536,87.4893578965,43.8039205493
8537,87.4839438784,43.8102783967
8538,87.484961873,43.8085501343
8539,87.4857269095,43.8075540916
854,87.6547376737,43.9345597989
8540,87.4865412786,43.8065985663
8541,87.4874223376,43.8057035862
8542,87.4883625017,43.8048707371
8543,87.4893424536,43.8040855812
8544,87.4907238121,43.8028972005
8545,87.4917608128,43.8021894887
8546,87.4925838974,43.801244298
8547,87.4935652566,43.800483082
8548,87.4947893784,43.800237365
8549,87.496033747,43.8000740031
855,87.6559314874,43.9349508996
8550,87.6040359879,43.7908497876
8551,87.6039904615,43.792105149
8552,87.6039866292,43.7933612541
8553,87.5978012279,43.8068286471
8554,87.5962210714,43.8241928023
8555,87.5962727778,43.8254460027
8556,87.5956239174,43.815103021
8557,87.5958008228,43.8173606183
8558,87.5958983835,43.818613039
8559,87.5959911307,43.8198658513
